order_id,order_date,region,channel,category,product_id,quantity,unit_price,discount_pct,revenue,cost,profit,delivery_days,late_delivery,returned
103535,2025-02-02,West,Online,Home,P005,3,103.54,0.1,279.56,187.41,92.15,4,0,0
111571,2025-02-02,Northeast,Retail,Electronics,P001,6,337.94,0.1,1824.88,1007.87,817.01,6,1,0
103528,2025-02-02,West,Online,Home,P050,4,93.93,0.0,375.72,258.79,116.93,4,0,0
105535,2025-02-02,Southeast,Online,Accessories,P021,6,39.25,0.05,223.72,168.75,54.97,5,0,1
107526,2025-02-02,Midwest,Partner,Home,P027,4,137.64,0.1,495.5,342.54,152.96,9,1,0
110963,2025-02-02,Southeast,Online,Electronics,P038,3,194.5,0.0,583.5,370.9,212.6,5,0,0
101531,2025-02-02,Southeast,Retail,Home,P059,2,97.75,0.0,195.5,107.9,87.6,4,0,0
112991,2025-02-02,Southeast,Retail,Accessories,P031,2,39.64,0.0,79.28,47.63,31.65,5,0,0
107490,2025-02-02,West,Retail,Accessories,P011,3,35.87,0.0,107.61,77.51,30.1,6,1,0
106578,2025-02-02,Southeast,Retail,Office,P054,4,72.93,0.05,277.13,195.88,81.25,1,0,0
103982,2025-02-02,Midwest,Retail,Electronics,P057,6,358.33,0.0,2149.98,1626.78,523.2,5,0,0
114874,2025-02-02,Southeast,Partner,Electronics,P009,6,154.8,0.05,882.36,557.5,324.86,3,0,0
114987,2025-02-02,Southeast,Retail,Electronics,P029,6,270.15,0.15,1377.76,940.75,437.01,3,0,0
104432,2025-02-02,Midwest,Retail,Home,P027,1,102.55,0.15,87.17,58.25,28.92,3,0,0
114401,2025-02-02,Southeast,Retail,Accessories,P054,6,31.43,0.0,188.58,141.55,47.03,2,0,0
107932,2025-02-02,Midwest,Retail,Accessories,P030,2,41.48,0.0,82.96,44.74,38.22,2,0,0
101543,2025-02-02,Northeast,Retail,Home,P050,2,126.73,0.05,240.79,144.21,96.58,4,0,0
110304,2025-02-02,Midwest,Retail,Office,P022,4,81.24,0.0,324.96,245.1,79.86,6,0,0
101931,2025-02-02,Northeast,Retail,Home,P037,1,99.28,0.1,89.35,50.88,38.47,5,0,0
101809,2025-02-02,Southeast,Partner,Electronics,P053,1,165.52,0.05,157.24,85.39,71.85,4,0,0
113615,2025-02-02,Northeast,Retail,Accessories,P051,2,44.25,0.05,84.08,60.93,23.15,4,0,0
112612,2025-02-02,Northeast,Online,Electronics,P012,2,259.07,0.0,518.14,277.28,240.86,4,0,0
109072,2025-02-02,Midwest,Online,Electronics,P025,4,237.82,0.0,951.28,588.27,363.01,7,1,0
113837,2025-02-02,Northeast,Online,Electronics,P010,4,220.02,0.0,880.08,491.53,388.55,5,1,0
105792,2025-02-02,Northeast,Online,Office,P024,4,84.31,0.1,303.52,159.47,144.05,6,1,0
114003,2025-02-02,Midwest,Online,Electronics,P009,6,297.28,0.05,1694.5,1241.05,453.45,2,0,0
101721,2025-02-02,West,Online,Accessories,P003,5,27.15,0.15,115.39,77.39,38.0,6,0,0
104698,2025-02-02,Southeast,Retail,Electronics,P037,5,279.13,0.0,1395.65,784.03,611.62,5,0,0
104926,2025-02-02,Southeast,Online,Electronics,P038,6,176.79,0.05,1007.7,701.5,306.2,5,1,0
113543,2025-02-02,West,Partner,Accessories,P030,1,59.8,0.0,59.8,32.78,27.02,7,1,0
103248,2025-02-02,West,Partner,Office,P045,6,107.01,0.15,545.75,386.44,159.31,4,1,0
111411,2025-02-02,Southeast,Online,Home,P037,6,139.06,0.0,834.36,578.19,256.17,1,0,1
104258,2025-02-02,Southeast,Partner,Office,P057,6,102.81,0.15,524.33,408.06,116.27,4,0,0
106513,2025-02-02,West,Retail,Electronics,P006,2,346.98,0.0,693.96,519.24,174.72,6,0,0
102854,2025-02-02,Midwest,Online,Electronics,P012,1,249.33,0.05,236.86,181.07,55.79,6,1,0
112371,2025-02-02,Northeast,Partner,Home,P058,5,121.46,0.0,607.3,335.12,272.18,5,0,0
105194,2025-02-02,Southeast,Partner,Office,P022,3,60.69,0.0,182.07,134.18,47.89,2,0,0
108038,2025-02-02,Southeast,Online,Electronics,P006,5,279.68,0.1,1258.56,851.94,406.62,4,0,0
100001,2025-02-02,Northeast,Retail,Electronics,P033,1,313.23,0.0,313.23,219.06,94.17,4,0,0
100172,2025-02-02,Southeast,Online,Office,P032,2,101.74,0.0,203.48,107.57,95.91,8,1,0
100728,2025-02-02,Southeast,Online,Home,P037,5,136.5,0.0,682.5,387.67,294.83,1,0,0
100695,2025-02-02,West,Online,Home,P038,3,126.89,0.0,380.67,234.57,146.1,4,0,0
110872,2025-02-03,Southeast,Online,Office,P041,6,111.2,0.0,667.2,371.17,296.03,5,0,0
114732,2025-02-03,Northeast,Retail,Accessories,P058,5,32.67,0.05,155.18,109.54,45.64,3,0,0
108549,2025-02-03,West,Partner,Electronics,P044,3,257.63,0.0,772.89,427.96,344.93,5,0,0
100033,2025-02-03,Northeast,Retail,Electronics,P007,2,316.88,0.05,602.07,331.19,270.88,5,0,0
111081,2025-02-03,Southeast,Retail,Office,P030,6,92.88,0.0,557.28,434.13,123.15,5,0,0
108407,2025-02-03,Northeast,Online,Electronics,P004,2,277.62,0.05,527.48,345.65,181.83,2,0,0
106036,2025-02-03,Northeast,Online,Office,P031,6,65.28,0.0,391.68,293.38,98.3,7,0,0
100359,2025-02-03,West,Retail,Accessories,P025,4,41.55,0.05,157.89,92.74,65.15,4,0,0
102340,2025-02-03,West,Online,Electronics,P003,4,241.01,0.15,819.43,553.47,265.96,4,0,0
112685,2025-02-03,Southeast,Partner,Electronics,P011,2,186.25,0.05,353.88,209.39,144.49,6,1,0
104128,2025-02-03,West,Online,Office,P010,2,98.29,0.15,167.09,104.5,62.59,4,0,0
102912,2025-02-03,Southeast,Partner,Electronics,P035,2,234.84,0.0,469.68,341.33,128.35,4,0,0
104101,2025-02-03,West,Retail,Home,P060,6,99.08,0.0,594.48,315.3,279.18,6,0,0
114141,2025-02-03,Midwest,Retail,Home,P023,6,168.64,0.2,809.47,533.02,276.45,3,0,0
107386,2025-02-03,Midwest,Partner,Office,P057,2,141.61,0.05,269.06,170.25,98.81,3,0,0
107369,2025-02-03,Northeast,Partner,Electronics,P044,6,366.14,0.0,2196.84,1710.41,486.43,4,0,0
111991,2025-02-03,Northeast,Online,Electronics,P026,5,240.57,0.2,962.28,514.94,447.34,1,0,0
104528,2025-02-03,Northeast,Online,Electronics,P028,2,324.81,0.1,584.66,317.74,266.92,5,0,0
112492,2025-02-03,Southeast,Retail,Home,P052,6,97.31,0.05,554.67,369.33,185.34,3,0,0
104611,2025-02-03,Northeast,Partner,Electronics,P018,3,260.5,0.05,742.42,522.89,219.53,6,1,0
100133,2025-02-03,West,Online,Office,P045,6,104.2,0.0,625.2,364.52,260.68,6,1,0
106931,2025-02-03,Southeast,Online,Electronics,P026,5,262.06,0.0,1310.3,705.9,604.4,5,1,0
106655,2025-02-03,Northeast,Retail,Accessories,P014,4,47.14,0.1,169.7,118.64,51.06,5,0,0
113659,2025-02-03,West,Retail,Electronics,P011,2,330.22,0.15,561.37,398.37,163.0,5,1,0
108999,2025-02-03,West,Online,Home,P004,6,117.25,0.0,703.5,548.68,154.82,5,0,0
107896,2025-02-03,West,Online,Home,P046,5,131.39,0.1,591.26,395.27,195.99,10,0,0
100826,2025-02-03,Southeast,Online,Electronics,P048,3,368.17,0.0,1104.51,745.08,359.43,5,0,0
110459,2025-02-03,Midwest,Online,Office,P010,5,87.29,0.05,414.63,224.6,190.03,4,0,0
105482,2025-02-03,Southeast,Online,Accessories,P014,6,50.81,0.0,304.86,223.38,81.48,3,0,0
102033,2025-02-03,West,Retail,Accessories,P034,6,47.4,0.15,241.74,133.58,108.16,6,0,0
110501,2025-02-03,Southeast,Online,Office,P026,2,103.37,0.0,206.74,143.82,62.92,4,0,0
105565,2025-02-03,Southeast,Partner,Electronics,P043,2,209.61,0.0,419.22,302.6,116.62,7,1,0
100910,2025-02-03,Midwest,Partner,Office,P021,6,129.55,0.15,660.7,451.43,209.27,6,1,0
110600,2025-02-03,Northeast,Online,Electronics,P029,4,170.45,0.0,681.8,493.91,187.89,5,0,0
102082,2025-02-03,Southeast,Online,Accessories,P032,2,34.0,0.0,68.0,53.02,14.98,2,0,0
101633,2025-02-03,Northeast,Partner,Electronics,P056,6,313.26,0.05,1785.58,990.63,794.95,2,0,0
112919,2025-02-03,Southeast,Partner,Office,P059,5,79.76,0.05,378.86,272.77,106.09,5,0,0
114288,2025-02-04,Northeast,Retail,Electronics,P012,3,243.75,0.05,694.69,491.02,203.67,5,0,0
113291,2025-02-04,Midwest,Retail,Home,P018,1,121.66,0.0,121.66,70.66,51.0,5,0,0
107859,2025-02-04,Midwest,Online,Accessories,P009,5,23.99,0.05,113.95,72.75,41.2,6,0,0
107880,2025-02-04,West,Partner,Accessories,P022,3,43.84,0.0,131.52,82.53,48.99,3,0,0
104671,2025-02-04,Northeast,Retail,Office,P019,2,105.02,0.0,210.04,153.77,56.27,6,1,0
107994,2025-02-04,Northeast,Partner,Accessories,P027,1,46.55,0.0,46.55,28.02,18.53,4,0,0
102453,2025-02-04,West,Online,Office,P011,6,112.99,0.05,644.04,395.46,248.58,8,0,0
103975,2025-02-04,Southeast,Retail,Electronics,P023,2,276.89,0.05,526.09,302.12,223.97,2,0,0
100674,2025-02-04,Northeast,Retail,Accessories,P010,2,32.84,0.0,65.68,40.78,24.9,4,1,0
114463,2025-02-04,Southeast,Retail,Electronics,P058,6,192.51,0.0,1155.06,671.66,483.4,5,0,0
106568,2025-02-04,Midwest,Retail,Electronics,P049,3,224.47,0.05,639.74,494.65,145.09,5,1,0
102594,2025-02-04,Midwest,Online,Electronics,P053,6,290.89,0.0,1745.34,1114.37,630.97,5,0,0
100243,2025-02-04,West,Partner,Home,P021,2,158.17,0.0,316.34,165.8,150.54,4,0,0
104300,2025-02-04,Southeast,Partner,Home,P056,1,71.79,0.05,68.2,37.24,30.96,6,1,0
112521,2025-02-04,West,Retail,Home,P001,5,119.69,0.0,598.45,448.11,150.34,1,0,0
106420,2025-02-04,West,Retail,Electronics,P020,2,221.04,0.0,442.08,333.15,108.93,5,0,0
104466,2025-02-04,Southeast,Online,Office,P042,2,85.38,0.1,153.68,100.53,53.15,6,0,0
112019,2025-02-04,West,Retail,Home,P028,6,108.62,0.15,553.96,362.75,191.21,2,0,1
106396,2025-02-04,Midwest,Online,Electronics,P038,1,184.26,0.05,175.05,95.99,79.06,3,0,0
107372,2025-02-04,West,Retail,Accessories,P033,3,40.47,0.0,121.41,93.82,27.59,8,1,0
113573,2025-02-04,West,Partner,Office,P059,2,62.04,0.05,117.88,66.75,51.13,3,0,0
111869,2025-02-04,West,Retail,Office,P056,3,88.56,0.0,265.68,144.39,121.29,7,0,1
100010,2025-02-04,Midwest,Retail,Home,P060,4,157.2,0.2,503.04,329.89,173.15,9,0,0
113490,2025-02-04,Southeast,Online,Electronics,P007,2,209.51,0.0,419.02,303.35,115.67,6,1,0
104572,2025-02-04,Southeast,Partner,Home,P055,4,95.76,0.15,325.58,251.22,74.36,4,0,0
105764,2025-02-04,Southeast,Retail,Electronics,P029,2,259.28,0.05,492.63,337.75,154.88,5,0,0
100977,2025-02-04,West,Online,Electronics,P059,5,363.13,0.0,1815.65,1412.47,403.18,6,1,0
100700,2025-02-04,Southeast,Online,Accessories,P050,4,45.8,0.1,164.88,123.85,41.03,3,1,0
112170,2025-02-04,Southeast,Retail,Electronics,P027,1,291.66,0.0,291.66,205.31,86.35,8,1,0
104294,2025-02-04,Southeast,Online,Office,P021,1,89.89,0.2,71.91,38.94,32.97,6,0,0
100791,2025-02-04,Midwest,Online,Home,P049,4,119.52,0.15,406.37,263.04,143.33,3,0,0
113198,2025-02-04,Northeast,Online,Accessories,P034,5,35.12,0.1,158.04,84.48,73.56,4,0,0
105479,2025-02-04,Southeast,Retail,Electronics,P023,5,290.92,0.15,1236.41,812.02,424.39,5,0,1
105903,2025-02-04,Northeast,Retail,Accessories,P042,2,34.23,0.0,68.46,40.8,27.66,1,0,0
102266,2025-02-04,Northeast,Online,Home,P060,2,101.08,0.15,171.84,93.87,77.97,2,0,0
113767,2025-02-04,West,Retail,Accessories,P025,3,44.5,0.0,133.5,75.34,58.16,7,0,0
103672,2025-02-04,Midwest,Retail,Home,P021,3,100.98,0.0,302.94,201.84,101.1,4,0,0
103414,2025-02-04,Midwest,Retail,Electronics,P020,5,308.47,0.05,1465.23,1003.71,461.52,2,0,0
108941,2025-02-04,Southeast,Retail,Electronics,P010,1,248.06,0.0,248.06,184.1,63.96,6,1,0
108212,2025-02-04,Northeast,Online,Accessories,P038,2,31.19,0.0,62.38,48.08,14.3,3,0,0
100376,2025-02-04,Southeast,Retail,Electronics,P003,5,140.49,0.0,702.45,526.84,175.61,3,0,0
101690,2025-02-04,Midwest,Online,Home,P048,3,112.34,0.05,320.17,171.7,148.47,4,0,0
100581,2025-02-04,Southeast,Retail,Home,P054,6,120.95,0.0,725.7,395.31,330.39,5,0,0
102816,2025-02-04,West,Online,Office,P017,1,68.79,0.1,61.91,34.4,27.51,4,0,0
100951,2025-02-04,West,Retail,Home,P003,4,152.57,0.0,610.28,450.73,159.55,1,0,0
113685,2025-02-04,Northeast,Retail,Office,P025,1,84.37,0.0,84.37,60.6,23.77,2,0,0
114826,2025-02-04,West,Online,Home,P026,4,70.77,0.05,268.93,146.19,122.74,5,1,0
112286,2025-02-04,Southeast,Retail,Electronics,P032,1,316.85,0.1,285.17,164.67,120.5,3,0,0
102742,2025-02-05,Southeast,Retail,Office,P058,1,76.78,0.05,72.94,45.13,27.81,4,0,0
110940,2025-02-05,Southeast,Partner,Electronics,P020,2,260.96,0.0,521.92,335.78,186.14,5,0,0
112833,2025-02-05,Northeast,Online,Home,P003,1,99.13,0.15,84.26,47.67,36.59,2,0,0
110955,2025-02-05,West,Online,Accessories,P053,5,29.76,0.0,148.8,85.02,63.78,3,0,0
104314,2025-02-05,West,Online,Home,P048,4,126.43,0.1,455.15,334.84,120.31,1,0,0
111672,2025-02-05,Midwest,Retail,Accessories,P048,2,45.6,0.0,91.2,57.45,33.75,6,0,0
104843,2025-02-05,Southeast,Retail,Electronics,P052,1,301.68,0.15,256.43,193.04,63.39,5,0,0
113492,2025-02-05,West,Online,Electronics,P048,3,280.42,0.05,799.2,554.57,244.63,4,1,0
112471,2025-02-05,West,Partner,Electronics,P047,1,328.89,0.15,279.56,216.16,63.4,3,0,0
112312,2025-02-05,West,Retail,Electronics,P045,6,279.55,0.05,1593.44,1030.28,563.16,4,1,0
103419,2025-02-05,West,Partner,Electronics,P034,5,311.47,0.1,1401.62,1037.31,364.31,8,0,0
106334,2025-02-05,West,Online,Electronics,P039,1,275.17,0.05,261.41,140.63,120.78,5,0,0
106637,2025-02-05,Midwest,Online,Office,P028,5,104.54,0.15,444.3,340.17,104.13,5,1,0
114840,2025-02-05,Northeast,Online,Home,P020,3,152.28,0.0,456.84,302.42,154.42,1,0,1
110799,2025-02-05,West,Retail,Electronics,P034,5,221.02,0.0,1105.1,732.99,372.11,4,0,0
100087,2025-02-05,Southeast,Retail,Home,P003,1,94.53,0.0,94.53,59.75,34.78,2,0,0
105028,2025-02-05,Southeast,Partner,Accessories,P025,1,50.5,0.05,47.97,34.75,13.22,7,1,0
113470,2025-02-05,Southeast,Partner,Electronics,P031,4,256.22,0.0,1024.88,675.34,349.54,3,0,0
108149,2025-02-05,Midwest,Retail,Electronics,P048,3,301.78,0.1,814.81,493.87,320.94,4,0,0
106104,2025-02-05,Southeast,Online,Office,P050,5,57.9,0.0,289.5,197.29,92.21,5,0,0
104727,2025-02-05,Southeast,Online,Home,P025,2,127.77,0.2,204.43,127.87,76.56,5,0,0
106149,2025-02-05,Southeast,Online,Electronics,P057,5,283.73,0.05,1347.72,723.42,624.3,5,1,0
103959,2025-02-05,West,Online,Home,P043,6,121.12,0.05,690.38,383.91,306.47,3,0,0
102306,2025-02-05,West,Partner,Home,P057,6,148.82,0.1,803.63,595.61,208.02,7,0,0
111404,2025-02-05,West,Online,Electronics,P039,6,271.1,0.0,1626.6,1000.54,626.06,6,1,0
104071,2025-02-05,West,Online,Home,P032,3,131.43,0.0,394.29,287.16,107.13,2,1,0
108395,2025-02-05,Midwest,Retail,Home,P010,6,126.22,0.1,681.59,395.04,286.55,5,0,0
107813,2025-02-05,Northeast,Retail,Electronics,P050,6,230.06,0.15,1173.31,900.95,272.36,3,0,0
113930,2025-02-05,Southeast,Online,Home,P022,2,82.05,0.0,164.1,121.73,42.37,3,0,0
111438,2025-02-05,West,Retail,Accessories,P005,4,45.83,0.05,174.15,120.58,53.57,6,0,0
112963,2025-02-05,Midwest,Online,Electronics,P032,6,235.43,0.0,1412.58,942.33,470.25,2,0,0
114877,2025-02-05,Northeast,Online,Electronics,P043,4,313.94,0.05,1192.97,632.76,560.21,1,0,1
104848,2025-02-05,Southeast,Retail,Electronics,P049,1,224.52,0.0,224.52,152.61,71.91,5,0,0
101842,2025-02-05,Southeast,Online,Office,P049,4,81.71,0.15,277.81,188.35,89.46,7,0,0
104763,2025-02-05,Northeast,Retail,Office,P045,5,96.84,0.1,435.78,239.57,196.21,3,0,0
100218,2025-02-05,West,Online,Office,P015,3,62.29,0.1,168.18,93.75,74.43,5,0,0
103284,2025-02-05,Southeast,Partner,Accessories,P037,6,30.51,0.0,183.06,101.14,81.92,6,1,0
112096,2025-02-05,West,Online,Office,P013,6,114.48,0.1,618.19,447.28,170.91,1,0,0
106000,2025-02-05,Midwest,Retail,Office,P060,2,79.48,0.1,143.06,87.57,55.49,6,1,0
106266,2025-02-05,Midwest,Online,Office,P031,3,104.99,0.0,314.97,202.28,112.69,3,0,0
104553,2025-02-06,Southeast,Online,Accessories,P058,2,30.59,0.0,61.18,41.85,19.33,7,1,0
101738,2025-02-06,Midwest,Partner,Home,P030,1,145.96,0.1,131.36,101.94,29.42,7,0,0
106820,2025-02-06,Northeast,Online,Electronics,P026,1,314.74,0.0,314.74,235.72,79.02,3,0,1
102502,2025-02-06,Midwest,Partner,Electronics,P059,4,204.31,0.0,817.24,631.22,186.02,3,0,0
113049,2025-02-06,Midwest,Retail,Home,P047,6,100.16,0.15,510.82,387.71,123.11,6,0,0
106468,2025-02-06,Midwest,Retail,Electronics,P053,6,345.17,0.15,1760.37,1175.94,584.43,3,0,0
102472,2025-02-06,Southeast,Online,Accessories,P027,1,29.56,0.05,28.08,15.18,12.9,5,1,0
104635,2025-02-06,West,Retail,Home,P021,5,70.73,0.1,318.29,214.48,103.81,4,0,1
104916,2025-02-06,West,Partner,Home,P049,4,137.27,0.05,521.63,288.57,233.06,3,0,0
105526,2025-02-06,Southeast,Retail,Accessories,P033,5,36.9,0.0,184.5,111.22,73.28,1,0,0
109129,2025-02-06,Southeast,Online,Home,P015,3,106.85,0.0,320.55,202.76,117.79,2,1,0
102682,2025-02-06,Midwest,Online,Home,P010,1,108.97,0.0,108.97,62.72,46.25,6,1,0
101880,2025-02-06,Southeast,Online,Electronics,P014,5,223.51,0.0,1117.55,729.06,388.49,6,1,0
108182,2025-02-06,Northeast,Online,Office,P027,5,53.65,0.05,254.84,166.96,87.88,5,0,0
108295,2025-02-06,Northeast,Online,Office,P044,4,80.4,0.05,305.52,222.38,83.14,6,1,0
113359,2025-02-06,Southeast,Online,Office,P008,5,94.9,0.15,403.32,303.39,99.93,5,0,0
111126,2025-02-06,Southeast,Online,Electronics,P040,2,152.46,0.1,274.43,176.66,97.77,4,0,0
103035,2025-02-06,Southeast,Online,Office,P007,2,75.71,0.0,151.42,113.93,37.49,3,0,0
114050,2025-02-06,Northeast,Retail,Accessories,P056,5,29.03,0.0,145.15,88.34,56.81,2,1,0
111022,2025-02-06,Southeast,Online,Accessories,P053,6,39.78,0.1,214.81,131.61,83.2,3,0,0
105926,2025-02-06,Southeast,Online,Electronics,P058,5,185.7,0.2,742.8,549.6,193.2,2,0,0
108867,2025-02-06,Northeast,Online,Accessories,P055,2,39.18,0.0,78.36,58.28,20.08,1,1,0
100588,2025-02-06,Southeast,Retail,Home,P006,3,95.35,0.0,286.05,172.92,113.13,1,0,0
103343,2025-02-06,Southeast,Retail,Electronics,P040,3,222.99,0.1,602.07,397.39,204.68,7,1,1
113292,2025-02-06,Northeast,Retail,Electronics,P041,1,204.91,0.0,204.91,152.53,52.38,3,1,0
109079,2025-02-06,Northeast,Partner,Office,P060,1,114.67,0.0,114.67,74.61,40.06,6,0,0
105966,2025-02-06,Southeast,Online,Home,P026,2,148.06,0.2,236.9,129.16,107.74,2,0,0
100891,2025-02-06,Midwest,Online,Accessories,P015,6,47.84,0.0,287.04,172.99,114.05,6,1,0
102321,2025-02-06,West,Retail,Electronics,P059,5,261.18,0.0,1305.9,693.14,612.76,5,0,0
111705,2025-02-06,Northeast,Online,Office,P036,1,86.04,0.0,86.04,58.77,27.27,8,1,0
101788,2025-02-06,Northeast,Retail,Office,P049,3,104.96,0.1,283.39,150.75,132.64,2,1,0
114089,2025-02-06,West,Retail,Electronics,P023,6,313.11,0.15,1596.86,1022.73,574.13,4,0,0
110446,2025-02-06,West,Online,Electronics,P051,3,332.3,0.0,996.9,676.82,320.08,6,0,0
107459,2025-02-06,West,Online,Electronics,P031,5,273.59,0.0,1367.95,840.77,527.18,5,0,0
107589,2025-02-06,Southeast,Online,Office,P001,4,71.77,0.1,258.37,157.07,101.3,7,0,0
102957,2025-02-06,Northeast,Retail,Home,P038,4,80.35,0.05,305.33,197.39,107.94,4,0,0
111698,2025-02-06,Midwest,Online,Office,P024,6,88.37,0.15,450.69,285.56,165.13,6,1,0
112915,2025-02-06,Southeast,Online,Home,P024,3,116.21,0.15,296.34,223.97,72.37,6,0,0
107857,2025-02-06,Southeast,Online,Office,P003,2,77.53,0.0,155.06,99.28,55.78,6,1,1
109663,2025-02-06,Northeast,Online,Electronics,P043,3,234.84,0.0,704.52,541.43,163.09,5,0,0
111440,2025-02-06,West,Partner,Electronics,P031,4,261.71,0.05,994.5,660.43,334.07,4,0,0
105136,2025-02-06,Midwest,Partner,Electronics,P029,6,190.44,0.0,1142.64,879.27,263.37,6,1,0
104070,2025-02-06,Midwest,Online,Office,P041,3,87.59,0.15,223.35,134.16,89.19,6,1,0
104183,2025-02-06,West,Retail,Office,P018,4,79.29,0.1,285.44,213.21,72.23,4,0,0
102556,2025-02-07,Southeast,Partner,Home,P023,1,120.89,0.05,114.85,74.08,40.77,3,0,0
112705,2025-02-07,Midwest,Online,Home,P025,6,80.09,0.05,456.51,288.04,168.47,2,0,0
112717,2025-02-07,West,Partner,Office,P039,2,115.88,0.1,208.58,127.54,81.04,5,0,0
105211,2025-02-07,Midwest,Partner,Home,P048,6,95.38,0.15,486.44,266.39,220.05,7,0,1
113627,2025-02-07,Midwest,Online,Office,P042,5,81.03,0.0,405.15,281.04,124.11,3,0,1
106567,2025-02-07,West,Online,Electronics,P047,5,256.29,0.1,1153.3,770.47,382.83,5,0,0
105564,2025-02-07,West,Online,Home,P018,1,73.8,0.2,59.04,42.19,16.85,6,0,0
102623,2025-02-07,Southeast,Partner,Office,P017,4,84.6,0.05,321.48,218.47,103.01,6,0,0
106514,2025-02-07,West,Retail,Office,P013,4,58.17,0.1,209.41,111.82,97.59,2,0,0
102423,2025-02-07,Midwest,Retail,Accessories,P014,6,40.48,0.0,242.88,187.01,55.87,5,1,0
103497,2025-02-07,Southeast,Retail,Home,P053,1,103.33,0.0,103.33,57.35,45.98,4,0,0
110448,2025-02-07,Northeast,Retail,Electronics,P044,3,169.41,0.0,508.23,344.89,163.34,2,0,0
111591,2025-02-07,West,Retail,Office,P031,2,80.2,0.0,160.4,100.4,60.0,6,0,0
114907,2025-02-07,Midwest,Online,Electronics,P046,2,266.41,0.0,532.82,400.02,132.8,5,0,0
101436,2025-02-07,West,Retail,Accessories,P017,6,40.66,0.0,243.96,157.66,86.3,4,0,0
110498,2025-02-07,Midwest,Online,Electronics,P025,6,258.04,0.05,1470.83,1024.74,446.09,3,1,0
104107,2025-02-07,Midwest,Online,Electronics,P051,5,244.59,0.05,1161.8,902.59,259.21,6,1,0
101359,2025-02-07,Southeast,Retail,Office,P048,1,116.32,0.05,110.5,79.69,30.81,4,0,0
114483,2025-02-07,West,Online,Accessories,P034,5,46.71,0.15,198.52,123.0,75.52,3,0,0
100258,2025-02-07,Southeast,Partner,Home,P015,2,116.92,0.0,233.84,165.87,67.97,4,0,0
103872,2025-02-07,Northeast,Online,Accessories,P050,3,43.51,0.1,117.48,77.97,39.51,5,0,1
103807,2025-02-07,Southeast,Retail,Office,P059,3,104.49,0.1,282.12,153.73,128.39,4,0,0
108400,2025-02-07,Northeast,Online,Electronics,P003,6,195.95,0.05,1116.91,858.31,258.6,8,1,0
100580,2025-02-07,West,Online,Office,P045,1,82.67,0.15,70.27,49.14,21.13,6,1,0
108662,2025-02-07,Southeast,Online,Home,P011,6,112.45,0.0,674.7,367.21,307.49,8,1,0
110442,2025-02-07,Southeast,Partner,Electronics,P008,3,246.45,0.1,665.42,433.2,232.22,2,0,0
105557,2025-02-07,Southeast,Online,Home,P022,6,86.74,0.05,494.42,273.6,220.82,4,0,0
101450,2025-02-07,Southeast,Retail,Home,P009,1,116.77,0.0,116.77,68.18,48.59,1,0,0
104461,2025-02-07,Northeast,Retail,Office,P020,6,44.9,0.0,269.4,199.83,69.57,4,0,0
114074,2025-02-07,Southeast,Online,Electronics,P045,5,292.52,0.0,1462.6,1129.5,333.1,7,1,0
110309,2025-02-07,Southeast,Online,Home,P008,6,119.88,0.1,647.35,339.18,308.17,3,0,0
101289,2025-02-07,Southeast,Online,Accessories,P025,6,37.84,0.0,227.04,154.48,72.56,6,0,0
109839,2025-02-07,Midwest,Retail,Home,P025,4,89.55,0.1,322.38,172.44,149.94,2,0,0
112149,2025-02-07,Northeast,Partner,Accessories,P051,3,51.83,0.0,155.49,107.73,47.76,5,0,0
109980,2025-02-07,Midwest,Online,Electronics,P024,3,238.92,0.05,680.92,390.68,290.24,7,1,0
106889,2025-02-07,Southeast,Retail,Accessories,P013,4,38.86,0.05,147.67,85.3,62.37,4,0,0
113791,2025-02-07,West,Online,Home,P014,5,149.83,0.05,711.69,469.67,242.02,4,0,0
106636,2025-02-07,Northeast,Online,Home,P048,1,149.67,0.2,119.74,71.93,47.81,4,1,0
112261,2025-02-07,Midwest,Retail,Office,P014,4,76.56,0.15,260.3,200.91,59.39,5,0,0
102515,2025-02-07,West,Online,Accessories,P029,2,32.97,0.0,65.94,45.83,20.11,6,0,0
106688,2025-02-07,Northeast,Online,Office,P004,1,92.44,0.0,92.44,55.56,36.88,2,0,0
110157,2025-02-08,Midwest,Retail,Electronics,P060,4,321.44,0.0,1285.76,783.28,502.48,6,0,0
100583,2025-02-08,Southeast,Online,Accessories,P032,5,52.52,0.0,262.6,154.42,108.18,5,0,0
102177,2025-02-08,Midwest,Online,Home,P012,4,146.06,0.15,496.6,363.63,132.97,4,0,0
109219,2025-02-08,Midwest,Retail,Accessories,P039,3,32.8,0.2,78.72,49.73,28.99,5,0,0
110245,2025-02-08,Northeast,Retail,Home,P022,6,79.55,0.15,405.7,277.44,128.26,5,0,0
100460,2025-02-08,West,Partner,Electronics,P010,3,328.57,0.05,936.42,574.48,361.94,2,0,0
109331,2025-02-08,Southeast,Retail,Electronics,P035,1,316.84,0.0,316.84,176.26,140.58,5,0,0
105728,2025-02-08,Northeast,Online,Electronics,P014,5,411.31,0.05,1953.72,1054.85,898.87,7,0,0
100516,2025-02-08,Southeast,Retail,Accessories,P030,2,47.76,0.15,81.19,52.27,28.92,8,0,0
109218,2025-02-08,Southeast,Online,Home,P036,4,128.35,0.05,487.73,293.24,194.49,4,0,0
